time,rating,free_text,do_better,surgery,sentiment_free_text,sentiment_score_free_text,sentiment_do_better,sentiment_score_do_better,free_text_len,do_better_len,rating_score,feedback_labels,improvement_labels
14/02/2024 13:19,Extremely likely,i am visiting surgery long time and i m very happy,,Stanhope Mews West,positive,0.9814598560333252,neutral,0,10,3,5,Waiting Time,
14/02/2024 13:27,Likely,i ve been a patient at this practice for decades and feel the staff have always done what they can to help,this last appointment i missed as i hadn t realised appointments were now again in person i regret that there isn t a system of annual gp checkups with clear notes that ensure continuity of care maintenance of health for people like me with ongoing health issues it s not effective to have to explain anew each time also strangely difficult to retain an oversight of health changes when my observations are subjective not objective,Stanhope Mews West,positive,0.9015445709228516,negative,0.8308360576629639,21,72,4,Staff Empathy and Compassion,Follow-up and Continuity of Care
14/02/2024 13:29,Extremely likely,good quality of care and appreciate the 9 11am urgent issues service,shorter times to schedule appointments and less waiting in the surgery,Stanhope Mews West,positive,0.9426621198654175,positive,0.48780953884124756,11,11,5,Patient Respect,Appointment Availability
14/02/2024 13:31,Extremely likely,the amazing care from the reception staff to all doctors,no i m already pretty satisfied with the service,Stanhope Mews West,positive,0.9799792766571045,positive,0.8380612134933472,10,8,5,Reception Staff Interaction,Patient Respect
14/02/2024 13:38,Extremely likely,very clean bright comfortable environment pleasant people seen quickly dealt with efficiently excellent no fuss care,not that i can think of,Stanhope Mews West,positive,0.9624792337417603,neutral,0.7514913082122803,15,6,5,Facility Cleanliness,Reception Staff Interaction
14/02/2024 13:41,Extremely likely,,,Stanhope Mews West,neutral,0,neutral,0,4,0,5,,
14/02/2024 13:43,Extremely likely,,,Stanhope Mews West,neutral,0,neutral,0,2,1,5,,
14/02/2024 13:44,Extremely likely,professional friendly helpful in fact fantastic,,The Chelsea Practice,positive,0.959217906,neutral,0,8,5,5,Patient Respect,
14/02/2024 13:59,Extremely likely,they are always there when i need them especially when it comes to kids,no i think i have the best experience with this gp surgery so far,Stanhope Mews West,positive,0.7986302971839905,positive,0.9651952981948853,14,14,5,Follow-up and Continuity of Care,Treatment Quality
14/02/2024 14:02,Extremely likely,the waiting time is very short,,Stanhope Mews West,neutral,0.5473034977912903,neutral,0.6808651089668274,6,0,5,Waiting Time,
14/02/2024 14:06,Extremely likely,prompt care even when it is not possible to see or hear from my gp,despite records being available to other doctors they come in cold consistency with own gp who knows the story is invaluable and very different,Stanhope Mews West,negative,0.5153976082801819,neutral,0.7152072787284851,15,25,5,Follow-up and Continuity of Care,Follow-up and Continuity of Care
14/02/2024 14:08,Extremely likely,punctual appointment and very little delay between my call and being attended to pleasant service,,Stanhope Mews West,positive,0.7349496483802795,neutral,0,15,1,5,Appointment Availability,
14/02/2024 14:16,Unlikely,,,Stanhope Mews West,neutral,0,neutral,0,0,0,2,,
14/02/2024 14:18,Extremely likely,,the care my doctor took to listen to my concerns,Stanhope Mews West,neutral,0,neutral,0.6456968784332275,1,10,5,,Patient Respect
14/02/2024 14:24,Extremely likely,you have provided an excellent service all the way through with really good diagnosticians,,Stanhope Mews West,positive,0.9754995107650757,neutral,0,14,0,5,Follow-up and Continuity of Care,
14/02/2024 14:25,Likely,,face to face appointment rather than a telephone appointment,Stanhope Mews West,neutral,0,neutral,0.9035977125167847,5,9,4,,Appointment Availability
14/02/2024 14:34,Extremely likely,though more difficult to see the same gp that one likes nowadays i can say i was very satisfied with the gp i saw at my last visit,i am satisfied tge way it works the chap in reception is good as is another lady there,Stanhope Mews West,positive,0.8219451904296875,positive,0.9504362940788269,28,18,5,Follow-up and Continuity of Care,Reception Staff Interaction
14/02/2024 14:35,Extremely likely,,,Stanhope Mews West,neutral,0,neutral,0,5,4,5,,
14/02/2024 14:37,Neither likely nor unlikely,i left a poor practice hoped the stanhope practice would be better i m afraid many practices have issues are not providing a good service to their patients,,Stanhope Mews West,negative,0.9257910847663879,neutral,0.6808651089668274,29,2,3,Patient Respect,
14/02/2024 14:51,Extremely likely,,,Stanhope Mews West,neutral,0,neutral,0,5,2,5,,
14/02/2024 14:52,Extremely likely,i met dr person at the surgery and following this a telephone call she listen my medical issues and prepared a plan of action she was very professional in her care and advice to me,i am having a follow up surgery appointment on the 22 february to discuss the process and my concerns,Stanhope Mews West,positive,0.621843696,neutral,0.9062265753746033,35,19,5,Follow-up and Continuity of Care,Follow-up and Continuity of Care
14/02/2024 14:53,Extremely likely,,,Stanhope Mews West,neutral,0,neutral,0,5,0,5,,
14/02/2024 14:57,Extremely likely,very happy with my gp provider,,Earls Court Surgery,positive,0.9772982001304626,neutral,0,6,0,5,Treatment Quality,
14/02/2024 15:02,Extremely likely,,,Stanhope Mews West,neutral,0,neutral,0,4,4,5,,
14/02/2024 15:03,Extremely likely,,,Stanhope Mews West,neutral,0,neutral,0,4,1,5,,
14/02/2024 15:15,Extremely likely,,,Earls Court Surgery,neutral,0,neutral,0,3,0,5,,
14/02/2024 15:15,Extremely likely,,,Earls Court Surgery,neutral,0,neutral,0,5,0,5,,
14/02/2024 15:18,Extremely likely,very professional service and understanding doctors and nurses who act quickly to resolve health matters,,Stanhope Mews West,positive,0.8973214626312256,neutral,0,15,1,5,Staff Professionalism,
14/02/2024 15:22,Extremely likely,,,Earls Court Surgery,neutral,0,neutral,0,4,1,5,,
14/02/2024 15:22,Extremely likely,the level of service is good and the staff is supportive and compassionate they have embraced technology to make access easier,reduce waiting times for in person and remote appointments,Stanhope Mews West,positive,0.960846484,neutral,0.8453740477561951,21,8,5,Staff Empathy and Compassion,Waiting Time
14/02/2024 15:29,Likely,the staff is very helpful and the doctors are great,keep up the good work,Stanhope Mews West,positive,0.9771503210067749,positive,0.9504525661468506,11,6,4,Staff Professionalism,Follow-up and Continuity of Care
14/02/2024 15:39,Extremely likely,dr person he is the best director i have seen very helpful,,Earls Court Surgery,positive,0.9816089272499084,neutral,0,13,2,5,Staff Professionalism,
14/02/2024 15:44,Likely,,,Earls Court Surgery,neutral,0,neutral,0,0,0,4,,
14/02/2024 15:55,Unlikely,dr person is very sweet but appears alarmingly inexperienced and i was left wondering if she actually felt that confident in what she was doing it was an unsettling experience,a more experienced confident practised doctor maybe partic given subject matter,Stanhope Mews West,negative,0.8204596042633057,neutral,0.6455128788948059,31,11,2,Staff Empathy and Compassion,Staff Professionalism
14/02/2024 15:58,Extremely likely,,,Stanhope Mews West,neutral,0,neutral,0,5,1,5,,
14/02/2024 16:04,Extremely likely,doctors and nurses and staffs are so friendly and accomodating feel good and satisfy thank you,,Stanhope Mews West,positive,0.9641422033309937,neutral,0,17,0,5,Patient Respect,
14/02/2024 16:09,Likely,helpful and assistance on health issues,,Earls Court Surgery,neutral,0.668735147,neutral,0.6808651089668274,6,2,4,Patient Education and Information,
14/02/2024 16:10,Extremely likely,everything went smoothly could not have been better,,Stanhope Mews West,positive,0.976344883,neutral,0,9,5,5,Staff Professionalism,
14/02/2024 16:17,Likely,the neurse loula is ver cute and she makes me happy about her interest for my healthy dr person is fatestic oerdon regarding his manner and he is professional,the receptionist should be patient because twice she was rude with me,Earls Court Surgery,positive,0.9613467454910278,negative,0.7346303462982178,30,12,4,Patient Respect,Patient Respect
14/02/2024 16:23,Extremely likely,,,Earls Court Surgery,neutral,0,neutral,0,5,1,5,,
14/02/2024 16:25,Extremely likely,,,Health Partners @ Violet Melchett,neutral,0,neutral,0,5,1,5,,
14/02/2024 16:25,Extremely likely,dr person he is the best doctor i have seen very helpful,,Earls Court Surgery,positive,0.9811243414878845,neutral,0,13,2,5,Patient Respect,
14/02/2024 16:32,Don't know,i am waiting to speak with a gp for an ongoing issue i m waiting and can t get any answers i was also called in but then they couldn t do any tests for an admin issue at the moment i m not very happy,yes getting help to address my issue,Health Partners @ Violet Melchett,negative,0.9304944276809692,neutral,0.6300034523010254,42,7,,Waiting Time,Follow-up and Continuity of Care
14/02/2024 16:33,Extremely likely,always pleasant and helpful at reception on one occasion dr person was my doctor and she was exceptionally kind and managed to arrange an urgent appointment at the hospital thank you very much,doing the very best you can given the circumstances,Stanhope Mews West,positive,0.9775213003158569,positive,0.7044590711593628,33,9,5,Reception Staff Interaction,Staff Professionalism
14/02/2024 16:40,Extremely likely,dr person she is the best,,Earls Court Surgery,positive,0.9745611548423767,neutral,0,6,0,5,Patient Respect,
14/02/2024 16:43,Extremely likely,,,Stanhope Mews West,neutral,0,neutral,0,3,1,5,,
14/02/2024 16:44,Extremely likely,,,Earls Court Surgery,neutral,0,neutral,0,4,0,5,,
14/02/2024 16:47,Extremely likely,i feel the drs are keen to help,reception staff not all need to be a little more polite understanding and helpful it mostly feels like taking an enquiry is tiresome,Stanhope Mews West,positive,0.7785469889640808,negative,0.6658905148506165,8,24,5,Staff Empathy and Compassion,Reception Staff Interaction
14/02/2024 16:54,Likely,,,Earls Court Surgery,neutral,0,neutral,0,5,0,4,,
14/02/2024 16:55,Likely,i m still getting used to the new premises in two different locations i find it very difficult to speak to a receptionist by telephone as the waiting time is too long,quicker response time to incoming calls i ve tried using patches as suggested to make an appointment and receive a message telling me to call the surgery to make an appointment,Health Partners @ Violet Melchett,negative,0.8285230398178101,negative,0.5657445788383484,31,31,4,Waiting Time,Appointment Availability
14/02/2024 16:59,Extremely likely,,,Health Partners @ Violet Melchett,neutral,0,neutral,0,5,1,5,,
14/02/2024 17:03,Extremely likely,the staff in reception are friendly and welcoming and are efficient in confirming appointments by tnoext so thst the timetable runs smoothly,,Earls Court Surgery,positive,0.9175844192504883,neutral,0,22,1,5,Reception Staff Interaction,
14/02/2024 17:04,Neither likely nor unlikely,the doctor i saw didn t seem to have much confidence i sat down for the blood test and she looked panicked about doing it saying i have very small veins and kept repeating that she doesn t think she ll be able to take blood its never been an issue before and hearing the doctor keep saying that and looking flustered isn t exactly comforting right after i had a cervical smear and was tense due to the whole interaction and the doctor s confidence so i was having a hard time relaxing its not a pleasant experience on any given day and the fact that she kept saying stop tensing in an annoyed tone didn t help i left the appointment feeling super tense and was not able to do the blood test i now have to spend another morning going to the hospital to get it done,,Health Partners @ Violet Melchett,negative,0.8588564991950989,neutral,0.6808651089668274,144,3,3,Test Results,
14/02/2024 17:09,Likely,,,Earls Court Surgery,neutral,0,neutral,0,0,0,4,,
14/02/2024 17:15,Extremely likely,i saw a very kind very understanding doctor dr person who was extremely helpful and put me at complete ease one thing on a negative note it takes me well over half an hour to talk to this surgery when i ring and today after waiting again over half an hour my call was hung up and i did not get to speak to the receptionist,yes making sure when i wait in line to be answered on the telephone that my call isn t hung up when it is my turn,Health Partners @ Violet Melchett,positive,0.38013729453086853,neutral,0.7267992496490479,67,25,5,Reception Staff Interaction,Follow-up and Continuity of Care
14/02/2024 17:16,Extremely likely,whenever i have to be in touch with stanford mews south medical centre either by phone or by attendance in person everybody there doctors nurses and office staff is unfailingly friendly patient and helpful even though my demands are many and various as might be expected at my age now nearing 91 i am constantly telling friends and contacts how brilliantly i am being looked after i even included the centre in the acknowledgements section of my latest book that was published,,Stanhope Mews West,positive,0.9133616089820862,neutral,0,82,5,5,Patient Respect,
14/02/2024 17:22,Extremely likely,,,Health Partners @ Violet Melchett,neutral,0,neutral,0,2,0,5,,
14/02/2024 17:38,Likely,,,Health Partners @ Violet Melchett,neutral,0,neutral,0,0,0,4,,
14/02/2024 17:54,Extremely likely,,,Stanhope Mews West,neutral,0,neutral,0,0,0,5,,
14/02/2024 17:57,Extremely likely,courteous and professional approach to patients,,Stanhope Mews West,positive,0.7344573140144348,neutral,0,6,0,5,Patient Respect,
14/02/2024 18:21,Extremely likely,thank you very much i love stanhope mews west doctors dr person and dr person have been so very helpful telephone service appointments are so very helpful thank you so much and keep up the good work person bless you,,Stanhope Mews West,positive,0.986493707,neutral,0,42,0,5,Patient Respect,
14/02/2024 18:46,Extremely likely,because your care is very efficient ands friendly,,Stanhope Mews West,positive,0.952992857,neutral,0,8,1,5,Accessibility and Convenience,
14/02/2024 18:54,Extremely likely,friendly help where they can,,Health Partners @ Violet Melchett,neutral,0.5024203658103943,neutral,0.6808651089668274,6,0,5,Patient Respect,
14/02/2024 19:00,Neither likely nor unlikely,you don t see one doctor who knows you for long you change doctors like clothes,i would have loved to see the same doctor every time l visit because they know your history or problems,Health Partners @ Violet Melchett,neutral,0.6872033476829529,positive,0.547370195,15,20,3,Follow-up and Continuity of Care,Follow-up and Continuity of Care
14/02/2024 19:02,Extremely likely,my gp dr person is excellent but i haven t seen him or any other gp since october 2022,,Health Partners @ Violet Melchett,positive,0.503688633,neutral,0,19,0,5,Appointment Availability,
14/02/2024 19:25,Likely,,,Earls Court Surgery,neutral,0,neutral,0,1,4,4,,
14/02/2024 19:29,Extremely likely,have been with the same surgery for last 40 years as pleased with their services,,Stanhope Mews West,positive,0.865225613,neutral,0,15,4,5,Follow-up and Continuity of Care,
14/02/2024 19:54,Extremely likely,,,Earls Court Surgery,neutral,0,neutral,0,0,0,5,,
14/02/2024 19:55,Extremely likely,,,Earls Court Surgery,neutral,0,neutral,0,0,0,5,,
14/02/2024 19:56,Extremely likely,it was on time the doctor and the staffs were professional and good behavioral,,Stanhope Mews West,positive,0.8655036687850952,neutral,0,14,0,5,Staff Professionalism,
14/02/2024 20:10,Likely,the receptionist was helpful as indeed was the doctor,,Stanhope Mews West,positive,0.9029171466827393,neutral,0,9,0,4,Reception Staff Interaction,
14/02/2024 20:11,Likely,,i miss the previous link between patient and particular doctor which certainly in my case proved beneficial even life saving with the present surgery i find the turnover of doctors too great and disconcerting,Health Partners @ Violet Melchett,neutral,0,negative,0.47200900316238403,4,33,4,,Follow-up and Continuity of Care
14/02/2024 20:17,Extremely likely,,,Earls Court Surgery,neutral,0,neutral,0,3,1,5,,
14/02/2024 21:07,Likely,not always able to get answers on phone,,Stanhope Mews West,negative,0.5719866156578064,neutral,0.6808651089668274,8,0,4,Accessibility and Convenience,
14/02/2024 21:25,Extremely likely,earls court surgery is always accessible and responsive to all my queries,,Earls Court Surgery,positive,0.7374464869499207,neutral,0,12,4,5,Accessibility and Convenience,
14/02/2024 21:44,Extremely likely,,,Earls Court Surgery,neutral,0,neutral,0,5,1,5,,
14/02/2024 22:09,Extremely likely,administrative staff always very prompt and helpful and doctors also,,Stanhope Mews West,positive,0.9556330442428589,neutral,0,10,1,5,Staff Professionalism,
14/02/2024 22:15,Likely,,,Earls Court Surgery,neutral,0,neutral,0,0,0,4,,
14/02/2024 22:33,Likely,reception and desk help very efficient although obviously the the wait time is long due to your stressing work however when we get through very courteous and good service,no interview with the pressure under which you work p,Stanhope Mews West,positive,0.7979776859283447,neutral,0.7201526165008545,29,10,4,Waiting Time,Staff Professionalism
14/02/2024 22:40,Extremely likely,,,Earls Court Surgery,neutral,0,neutral,0,4,0,5,,
15/02/2024 01:14,Likely,helpful friendly and caring medical surgery,shorter time to wait for an appointment to see the doctor you know often too long to wait for his her availability,Stanhope Mews West,positive,0.8719527125358582,neutral,0.7823296785354614,6,20,4,Patient Respect,Appointment Availability
15/02/2024 04:22,Extremely likely,,,Stanhope Mews West,neutral,0,neutral,0,5,0,5,,
15/02/2024 06:56,Extremely unlikely,it s the bad experience i had with the lady at the front desk my appointment was for 10am and i was there by 10 10 am she turned me away for 10 minutes late i requested to talk to the nurse since it was my general check up she said she sent a email and no reply,she should have taking into account how far i came from and ask gone to ask the nurse if ican be seen but she was in a hurry to turn me away instead and that was my first time at the 1a address for a check up i think it was a unlikely customer service experience i have ever had,Health Partners @ Violet Melchett,negative,0.9075524210929871,negative,0.6597753167152405,56,60,1,Reception Staff Interaction,Reception Staff Interaction
15/02/2024 07:58,Extremely likely,i have been a patient of stanhope mews surgery for over 30 years and am so grateful for all the surgery has done for me over that time i cannot fault the service i receive my prescriptions are dealt with quickly and if i ever need to speak to a dr they ring back very promptly i am so lucky to have such a wonderful surgery,,Stanhope Mews West,positive,0.9799602627754211,neutral,0,67,0,5,Treatment Quality,
15/02/2024 08:25,Extremely likely,,,Stanhope Mews West,neutral,0,neutral,0,5,1,5,,
15/02/2024 08:26,Extremely likely,helpful receptionists good nurses drs,,Stanhope Mews West,positive,0.8457815051078796,neutral,0,6,0,5,Reception Staff Interaction,
15/02/2024 08:42,Extremely likely,,,Stanhope Mews West,neutral,0,neutral,0,4,1,5,,
15/02/2024 09:58,Extremely likely,doctor who saw me was prompt and straight to the point,,Stanhope Mews West,neutral,0.5987978577613831,neutral,0.6808651089668274,11,0,5,Staff Professionalism,
15/02/2024 10:09,Likely,,,Health Partners @ Violet Melchett,neutral,0,neutral,0,4,0,4,,
15/02/2024 10:11,Likely,i feel i can trust the knowledge and commitment of the staff,the end of the telephone routine before the possibility of face to face,Stanhope Mews West,positive,0.8189170360565186,neutral,0.9008498191833496,12,13,4,Staff Professionalism,Accessibility and Convenience
15/02/2024 10:23,Likely,,not speaking to a bot for my referral consultation,Stanhope Mews West,neutral,0,negative,0.610805094,2,9,4,,Follow-up and Continuity of Care
15/02/2024 10:38,Extremely likely,,,Health Partners @ Violet Melchett,neutral,0,neutral,0,4,0,5,,
15/02/2024 10:57,Likely,,,Stanhope Mews West,neutral,0,neutral,0,0,0,4,,
15/02/2024 11:18,Extremely likely,all the doctors are helpful and although one has to wait one can eventually speak to a doctor the nurse person is excellent,,Stanhope Mews West,positive,0.9286446571350098,neutral,0,23,5,5,Accessibility and Convenience,
15/02/2024 11:19,Likely,,,Stanhope Mews West,neutral,0,neutral,0,0,0,4,,
15/02/2024 11:35,Likely,,,Health Partners @ Violet Melchett,neutral,0,neutral,0,1,3,4,,
15/02/2024 12:45,Likely,my appointment with dr person was extremely likely and she was extremely empathetic and helpful however list below the problems about the way the surgery is being run which i hope will be taken seriously as i know many other patients who have the same concerns the changes to the practice since before covid have not been an improvement the reception staff s attitude has changed considerably and from a patient point of view not for the better there is no empathy and a reluctance to be constructively helpful which verges on rudeness i have experienced finally getting through on the phone after waiting a long time only to be told i am past the cutoff so have to call back at 2 00 there ought to be a number reserved for people like me who care for an elderly person with dementia and who doesn t know how the day will pan out i can t always be hanging on the phone at 8 30 in the morning or 2 00 pm my husband is 91 has vascular dementia and mobility problems recently i witnessed one of your receptionists remark to a patient who arrived clearly in distress and trying to see a doctor for an emergency appointment at 11 15 that she was too late and anyway would need to speak to a doctor on the phone before she could get a face to face the distressed lady who was having trouble with her breathing said that a e had told her to come to her surgery if she experienced breathing trouble again the receptionist offered no empathy or support remember that a e had instructed this lady to go to her gp all your receptionist could repeat to her was she would have to call on the phone at 2 00 for an appointment for an initial telephone triage with a doctor the receptionist then stated that a drop in surgery would be chaos clearly she hadn t been in the job very long because one of the main reasons we transferred to person hope mews west surgery from redcliffe was precisely because there was a daily drop in surgery and it was never chaos see below my most recent incident at your surgery as an illustration of the calibre and attitude of your reception staff at the beginning of january i brought in a urine sample for my husband having been instructed to do so on christmas eve by the out of hours doctor my husband actually spent christmas day and boxing day in the person westminster with covid as well as a uti on discharge the person westminster doctor also confirmed i should bring a sample to the surgery for follow up testing i brought in the sample and the lady at reception told me that she couldn t help because i had no form and no doctor from the practice had requested the sample after much pleading she reluctantly agreed to contact a practice doctor for a form why she couldn t consult my husband s records to see what had happened to him over christmas i do not know after nearly half an hour another lady from reception asked her how she had contacted the doctor about my husband s sample by email came the reply the other lady then told her to message a doctor and came out to see me she apologised for the unhelpful attitude and said it shouldn t have happened i nearly wrote to complain then but my life is complicated looking after my husband so i didn t this survey has given me the opportunity to air my grievances,the reception staff need to be more helpful,Stanhope Mews West,positive,0.5407966375350952,neutral,0.5821819305419922,598,8,4,Reception Staff Interaction,Reception Staff Interaction
15/02/2024 12:49,Extremely unlikely,practitioner had no robe or equipment for modesty in preparation for my ecg i was shocked,yes the practitioner should have been provided with appropriate modesty gown and a small curtained off area for patients to undress and prepare themselves appropriately he was apologetic i did not go through with the appointment wasting my time and his i have re booked with a female practitioner and in the event that she is not equipped appropriately i will have my own with me the doctor who made my telephone appointment assured me that the practitioner was highly experienced and would have all the necessary equipment when i enquired about the issue of modesty not a good patient experience,Stanhope Mews West,negative,0.736465573,neutral,0.6649145483970642,17,103,1,Environment and Ambiance,Follow-up and Continuity of Care
15/02/2024 14:06,Likely,i feel that you are never able to get a regular gp and often the appointments are so scarce it s hard not to have to choose the earliest,i think the gps in general need to listen a little better to the concerns of the patient,Stanhope Mews West,negative,0.7683781385421753,neutral,0.5036905407905579,28,18,4,Appointment Availability,Feedback and Complaints Handling
15/02/2024 15:03,Extremely likely,the light in the building sets the tone lightness professional and care,,Health Partners @ Violet Melchett,neutral,0.758338451,neutral,0.6808651089668274,12,5,5,Environment and Ambiance,
15/02/2024 15:42,Likely,,,Stanhope Mews West,neutral,0,neutral,0,3,1,4,,
15/02/2024 16:27,Likely,,,Health Partners @ Violet Melchett,neutral,0,neutral,0,3,0,4,,
15/02/2024 17:42,Extremely likely,,,Stanhope Mews West,neutral,0,neutral,0,0,0,5,,
15/02/2024 17:50,Neither likely nor unlikely,,,Stanhope Mews West,neutral,0,neutral,0,0,0,3,,
15/02/2024 18:09,Extremely likely,i was seen on time by a very helpful and professional doctor and the appointment was really helpful thanks,,Stanhope Mews West,positive,0.9757646918296814,neutral,0,19,0,5,Staff Professionalism,
15/02/2024 18:17,Likely,the electrocardiogram was done very well,,Stanhope Mews West,positive,0.9155053496360779,neutral,0,6,0,4,Test Results,
15/02/2024 18:44,Extremely likely,friendly and efficient and great advice,no everything was seen to during the appointment,Stanhope Mews West,positive,0.9522218704223633,neutral,0.8890753388404846,6,8,5,Staff Professionalism,Appointment Availability
16/02/2024 02:45,Extremely likely,,,Earls Court Surgery,neutral,0,neutral,0,1,0,5,,
16/02/2024 07:31,Extremely likely,,i am very much happy and always thankful for their good service,Stanhope Mews West,neutral,0,positive,0.9863691329956055,4,12,5,,Staff Professionalism
16/02/2024 09:17,Extremely likely,been with this surgery for over 50 years never a problem,,Earls Court Surgery,positive,0.8465986847877502,neutral,0,11,0,5,Follow-up and Continuity of Care,
16/02/2024 11:02,Neither likely nor unlikely,i have not had a recent appointmen but i thought i would answer anyway my experience is that when i need a doctor i find it hard to get an appointment unless urgent i need to have a telephone consultation first i was once told i think it was for a persistent and annoying cough that i had had for months after a laryngitis and i wanted to know if there was a cough medicine i could take i was told i should go to a and e but it was not that urgent i just needed advice i was quite disappointed and then went to a private gp she saw me the day afterwards scheduled a chest xray and got me a prescription also some friends of my age we are all oldies get check ups by their gp but so far i have had to ask for blood tests sometimes asked for by my cardiologist sometimes because i felt a long time had gone by i am aware that covid has been very detrimental for everybody patients and doctors from many points of view and my problems are minor compared to others however as a result i am stuck seeing a private dermatologist my check ups for a suspicious mole on my back i live alone and have no way to check this myself were continuously cancelled or postponed but i needed it to be seen on consultant s advice in three months admittedly this was not the gp it was the hospital now i would be happy to see the gp for regular check ups rather than going to the private consultations so it would be useful to have a regular check up that is my point i have been seen by different doctors not often and they were very nice and one in particular was helpful getting me quick appointments for my thyroid problem i have been impressed with the notices i receive for vaccinations and general information like recently when i was given a possibility to be checked for atrial fibrillation i would have come but was out of the country the staff at the reception is always helpful and kind,i think maybe that the distinction in urgent and non urgent can be off putting when one just maybe needs reassurance or advice and does want to wait two weeks to talk to a doctor what is considered urgent it is really all relative and especially when one is older and lives alone maybe i was unlucky but now i hesitate calling thank you for giving me the opportunity to express my experience i know i need to be thankful that i have access to care at all,Stanhope Mews West,negative,0.5928822755813599,neutral,0.5268298983573914,365,88,3,Appointment Availability,Patient Respect
16/02/2024 11:38,Neither likely nor unlikely,i spent less than 10 minutes with the doctor i had 3 easy questions and on the 3rd question the doctor says to me this will have to be your last question i had not taken much of her time and yet she seemed annoyed by the amount of enquiry i put forth she mentioned that her prior patients had asked too many questions later i thought no wonder people are asking so many questions it s so difficult to get an appointment to see a doctor i wasn t there is a limit to how many questions a patient is permitted to ask maybe she was just having a bad day in which case i understand because it happens,the nhs and doctors are under tremendous strain so i appreciate the fact that i was able to receive help i guess i just wanted to feel like the doctor realised how much we patients appreciate them instead i got the impression i had somehow annoyed her again though we all have bad days so it s ok,Stanhope Mews West,negative,0.6107760071754456,neutral,0.40125229954719543,121,57,3,Appointment Availability,Patient Respect
16/02/2024 12:19,Extremely likely,easy to book an appointment and availability of it quickly answer phone friendly staff,,Earls Court Surgery,positive,0.9289842844009399,neutral,0,14,1,5,Accessibility and Convenience,
16/02/2024 12:27,Extremely likely,appointment on time person very quick for actions,,Stanhope Mews West,positive,0.654349148,neutral,0,9,1,5,Appointment Availability,
16/02/2024 13:47,Extremely likely,ps to my recent form the reception team are extremely nice and helpful,,Stanhope Mews West,positive,0.9787317514419556,neutral,0,13,0,5,Reception Staff Interaction,
16/02/2024 13:48,Extremely likely,person tanhope mews west is very well organised person taff are able to refer to records and offer appointments promptly good follow up with email reminders telephone consultation with doctor person was prompt and complete,,Stanhope Mews West,positive,0.9204321503639221,neutral,0,32,1,5,Follow-up and Continuity of Care,
16/02/2024 14:23,Extremely unlikely,the surgery clearly has too many patients getting any appointment has been so difficult that i have had to go private despite the fact that i m one of the highest tax payers in this country i have limited access to my gp i think it s absolutely appalling that patients have to wait over a week sometimes to get an appointment and then that appointment is solely over the telephone you can t diagnose chest infections over the phone plus my mother has really been suffering for over a year with pain in her legs hips and groin and was not seem at all instead she was sent off to some physio to get some exercise pointers she was only given one session and no one has bothered to follow up despite saying they would plus the surgery focuses its attention on all the wrong things simply to fulfil government mandates rather than actually take care of patient needs i miss the old surgery when there was a walk in for more urgent enquiries and there was better client care frankly this surgery should not be taking on any more patients because it is incapable of taking care of the patients it does have,,Earls Court Surgery,negative,0.909791112,neutral,0.6808651089668274,201,2,1,Appointment Availability,
16/02/2024 22:47,Unlikely,the reception person did not acknowledge my presence so i waited until she was ready to communicate at that point i d expect a greeting and perhaps recognition i hadn t interrupted her computer interaction not forthcoming as this was my first visit to this site i was directed to wait but had to ask where fortunately i wasn t presenting in a stressed mind frame but this is a communication failure similar to what i remembered from the previous premises in sw10 so not promising,in my consultation there was a primary health care worker who communicated appropriately but also a second female whose presence went completely unexplained and who failed to communicate at all what was she doing there and who should have introduced her explained her presence basically customer communication remains poor at the surgery i was already thinking of looking elsewhere and that instinct hasn t changed,Health Partners @ Violet Melchett,negative,0.5991271138191223,negative,0.808975339,83,66,2,Reception Staff Interaction,Communication Effectiveness
17/02/2024 10:02,Extremely likely,20 years as a patient previously the redcliffe surgery both my wife and ii have always been very satisfied with the care and attention,less holding time on the telephone more opportunity for face to face consultation closer doctor patient relationship,Health Partners @ Violet Melchett,positive,0.951749861,neutral,0.5919811725616455,23,14,5,Treatment Quality,Accessibility and Convenience
17/02/2024 16:24,Likely,,,Earls Court Surgery,neutral,0,neutral,0,5,4,4,,
17/02/2024 17:40,Neither likely nor unlikely,the appointment lasted about 5 minutes so it would have been a better use of everyone s time to have included more tests especially as l am going back again this week for a health check,an estimate of the length of the appointment,Stanhope Mews West,neutral,0.5796979069709778,neutral,0.9321781992912292,38,9,3,Test Results,Appointment Availability
17/02/2024 18:35,Likely,,,Stanhope Mews West,neutral,0,neutral,0,0,0,4,,
18/02/2024 15:35,Extremely likely,,,Health Partners @ Violet Melchett,neutral,0,neutral,0,3,1,5,,
18/02/2024 16:55,Extremely likely,it is a very caring practice,,Stanhope Mews West,positive,0.933469832,neutral,0,6,3,5,Patient Respect,
18/02/2024 21:18,Likely,i have a good rapport with my clinic nurse and have recently received increasing support and cooperation in dealing with my health from both the nurse and doctors,it would have been better if the present level of support had materialised earlier but the pandemic created havoc,Stanhope Mews West,positive,0.9433194994926453,negative,0.6868038177490234,28,19,4,Patient Respect,Follow-up and Continuity of Care
19/02/2024 08:36,Extremely unlikely,i never get enough of items for my diabetes treatment i have to beg for more things i cannot speak to pharmacist at all,,Earls Court Surgery,negative,0.8329140543937683,neutral,0.6808651089668274,24,3,1,Treatment Quality,
